logD
-1.735
2.5
3.7
0.3550000000000001
1.9
3.4
1.39
2.9
0.9
1.6
2.27
2.66
5.2
3.8
1.5
1.1
1.6
2.6
0.73
1.5
0.45
0.8
1.4
2.4
1.4
0.92
3.74
1.9
2.1
0.8
1.4
3.8
2.3
1.67
1.6
3.7
2.8
1.81
1.1
2.5
2.9
1.4
3.7
0.0
4.72
2.7
4.75
0.8
1.8
2.4
-0.38
0.558
0.61
3.95
-1.5
1.44
4.2
3.4
1.0
3.1
2.81
3.5
2.9
5.2
1.8
1.4
1.34
4.0
2.09
2.1
3.3
6.18
4.35
0.65
1.75
2.0
0.44
2.01
1.3
3.0
3.31
3.9
3.6
0.24
1.8
5.1
2.81
1.0
2.4
4.01
3.0
4.2
3.0
4.2
1.2
2.3
3.5
1.5
0.27
1.1
4.87
2.25
1.4
0.2
2.5
5.2
1.6
3.65
2.9
3.6
0.42
2.8
2.1
3.68
0.04
0.9
1.6
-0.17
0.78
0.57
3.5
3.81
3.0
1.7
1.2333333333333334
1.12
1.7
3.3150000000000004
2.94
2.0
0.8
1.44
1.79
1.9
2.4
1.8
1.6
2.41
-0.83
1.2
2.8
3.3
2.66
4.5
0.1149999999999999
1.6
-1.1
1.37
2.61
1.1
-3.61
2.13
-0.9
0.09
0.6
4.15
1.31
3.4
-0.28
2.67
1.0
2.3
3.0
3.2
1.4
3.4
3.1
3.4
3.9
2.68
0.8
1.0
3.17
3.5
1.8
3.9
3.4
3.6
1.8
2.49
2.08
3.1
3.0
5.6
2.34
7.7
1.7
3.6
0.73
4.3
4.7
0.8
3.0
3.6
3.2
5.9
3.4
0.983
2.4
1.21
0.73
3.6
1.6
-1.03
2.3
2.6
-1.7
-0.51
1.61
2.5
3.52
3.5
-0.51
1.5
2.1
1.7
3.0
1.51
2.89
1.09
3.39
0.85
2.1
2.92
3.0
2.9
2.4
3.8
2.4450000000000003
0.37
4.0
1.3
1.9
2.05
2.21
2.8
1.6
1.5
2.4
2.6
0.818
3.4
4.2
1.0
2.9
1.0
1.78
2.2
2.8
2.62
2.6
1.6
-1.43
1.5
2.9
1.7
6.6
2.4
3.1
-0.7
2.9
2.5
0.91
2.03
1.0
1.3
3.0
4.15
1.4
0.56
1.44
4.4
1.7
1.5
3.3
3.8
2.0
3.7
2.15
4.6
3.0
2.3
2.3
1.8
4.5
1.9
5.5
3.6
1.7
0.6
1.1
2.8
2.4
0.83
4.23
3.15
1.98
4.1
4.1
3.5
2.0
0.8
1.64
3.16
2.9
2.79
2.8
1.7
2.2
2.8
3.2
1.68
3.4
3.2
0.85
5.55
0.37
1.8
3.3
1.2
3.49
1.9
3.1
1.04
-1.8
3.38
2.7
3.9
-0.2
4.7
0.7
3.1
5.9
3.2
0.5
2.65
3.5
-1.65
4.97
2.89
3.3
3.41
1.6
2.45
0.6331
3.16
1.9
0.85
-0.3
2.4
1.8
2.2
1.7
2.42
1.5
0.48
-0.97
5.1
2.3
0.9
2.35
1.79
2.57
3.3
2.3
2.6
2.7
3.23
2.4
2.49
2.4
3.03
3.2
3.77
2.6500000000000004
3.37
2.89
3.53
1.9
0.5
2.7
0.0999999999999999
2.8
3.05
2.3425
2.9
1.64
1.61
3.3
2.4
-2.68
0.44
3.38
0.5
-1.2899999999999998
3.1
2.94
1.5
4.5
1.4
-0.72
4.0
7.05
4.5
5.31
-0.7
1.9
2.9
2.01
3.74
3.3
3.9
3.3
2.8
2.7
1.2
2.9
3.0
0.26
1.0
1.5
1.0
1.0
4.81
3.3
2.89
1.64
0.9
2.1
2.09
0.33
4.1
2.0
1.3
2.5
0.91
2.08
3.8
0.42
0.7
3.7
0.4
0.6
1.2
2.42
4.01
0.53
2.1
3.9
0.96
1.1
1.73
2.99
3.5
4.54
3.7
3.05
-0.31
0.625
7.2
2.45
2.73
5.505
6.305499999999999
2.0
1.96
3.8
3.2
3.1
2.4
2.48
0.42
0.3
-0.46
4.56
1.2
2.98
2.3
4.7
-0.3
-2.54
1.73
1.6
4.44
2.0933333333333333
2.4
3.1
5.4
3.0
0.5
3.5
2.91
0.49
3.7
1.6
2.86
1.6
2.2
2.5
2.8
-0.29
3.41
2.6
2.7
1.6
1.0
1.3
1.42
-0.3
1.2
2.1
4.6
3.3
3.7
3.0
6.6
1.35
1.7
2.6
1.42
2.8
3.91
0.079
5.63
2.6500000000000004
4.87
1.1
2.1
1.6533333333333335
1.8
3.8
0.07
1.3
3.13
1.6
4.5
1.0
1.805
3.3
2.6
0.8
1.3
2.98
0.81
-1.17
0.85
2.2
0.3075
1.9
2.7
0.363
1.3
3.2
0.7
1.7
3.4
-1.2
2.95
3.5
2.43
1.38
1.9
4.9
7.04
1.9
-0.072
1.5
2.9
3.5
3.1
3.6
2.45
3.76
2.54
2.2
1.4
1.9
-0.658
2.9
3.11
1.44
1.13
1.3
1.135
2.14
3.56
4.18
2.5
2.99
2.8
2.49
-1.6266666666666667
1.05
1.84
0.9
2.2
3.2
1.6
-0.865
3.3
2.8
3.3
5.0
2.44
5.0
4.21
1.8
0.8
2.77
2.8
2.3
1.58
3.2
2.4
4.57
3.74
2.81
3.49
2.2
-0.6133333333333333
1.8
1.8
0.71
2.3
0.5
0.8
1.8
1.3
1.7
2.86
1.65
2.8
1.6
1.84
4.08
4.0
2.41
4.479
3.7
1.8
3.7
1.9
1.6
2.6
0.84
2.6
4.4
1.0
3.6
4.3
1.41
2.8
2.9
4.1
3.92
3.4
2.6
0.16
1.0
-0.1
0.2
2.4
5.1
5.2
3.66
1.8
1.332
2.3
2.41
2.05
5.41
3.2
1.1
3.0
0.49
3.26
0.2
2.8
2.2
1.6
2.51
1.5
2.5
3.0
3.18
4.3
3.6
2.8
2.08
1.5
2.1
2.86
0.2
1.7
2.4
2.7
2.2
2.8
2.91
3.6
3.29
1.46
7.29
3.1
2.6
2.94
1.0
3.8
0.3
2.69
2.0
3.56
1.9
3.3
0.78
3.67
3.1
0.71
1.6
2.14
2.5
1.28
3.3
4.28
5.7
1.3
1.43
3.1
3.0
3.78
1.6
1.981
1.6
2.3
3.7
5.1
4.1
3.6
0.9
2.9
2.7
2.9
2.7
3.3
2.8
3.1
1.7
3.58
0.9
0.26
1.32
2.7
1.7
3.06
3.3
1.3
4.72
1.45
3.3
2.3
1.8
0.92
3.2
3.5
2.0
1.8
2.04
5.9
1.7
0.38
2.4
3.3
3.3
2.79
2.5
1.97
1.8
4.5
2.25
3.9
1.333
1.78
5.35
1.05
2.9
4.25
2.85
0.8
1.3
2.64
1.6
3.15
2.2
2.9
0.58
1.37
2.8
-0.17
0.8
-1.84
4.5
1.7
1.4
1.07
4.1
2.1
4.21
5.12
2.93
2.07
2.0
1.9
2.52
3.3
1.4
0.8
2.94
1.9
3.9
3.7
3.24
2.0
3.32
3.7
3.3
2.97
3.5
2.5
-2.02
2.6
4.73
2.3
2.5
1.9
0.9
1.7
2.4
-1.78
4.3
2.6
2.6
-0.18
0.78
2.0
3.2
1.56
2.4
3.025
3.4
-1.31
1.5
4.3
0.73
1.9
2.5
1.99
3.28
4.3
4.5
1.3
2.76
0.6
2.21
-1.77
0.8
0.85
3.7
3.4
3.42
1.9
3.3
2.18
0.62
2.3
-0.32
3.0
5.07
2.3
1.2
-1.78
3.76
1.8
1.48
6.1
2.3
0.6
1.7
6.8
5.1
0.5
0.0
1.75
2.08
1.9
4.1
5.88
5.2
2.19
2.7
2.5
3.03
3.6
4.3
0.78
1.73
2.1
3.7
-0.24
1.26
3.48
3.1
2.62
3.0
2.3
3.16
3.3
2.25
1.95
0.05
2.1
2.3
2.76
1.5
0.2
4.38
2.9
-0.5
1.675
5.7
4.7
1.2
3.0
3.8
5.39
2.1
3.4
2.7
3.285
1.6
2.9
-0.55
4.1
0.6
1.93
3.0
0.4
2.0
2.9
2.2
2.7
4.6
1.0
1.8
2.58
1.1
2.2
3.09
2.79
3.6
3.8
4.4
4.81
3.0
1.7
2.6
-1.98
2.1
1.9
1.3
3.4
1.6
0.24
3.4
2.9
0.6
3.03
3.6
2.16
2.84
2.3
3.0
3.5
3.9
-0.5
1.9
3.2
2.5
2.32
3.4
4.01
-0.2
3.0
1.2
0.95
3.44
3.4
-0.75
1.7
1.28
2.35
2.8
3.4
3.1
2.6
2.52
3.2
1.52
1.7
2.2
3.2
1.7
4.4
3.18
2.3
5.0
4.7
4.93
4.7
0.9
2.14
4.3
1.75
0.67
1.33
4.6
1.7
1.3
1.3
2.8
3.15
3.4
2.4
2.0
2.9
2.3
1.52
4.0
2.3
2.7
3.3
5.0
1.6
2.84
1.3
4.6
2.5
3.34
1.1
7.76
0.16
3.43
3.1
1.1
3.08
5.0
1.3
1.45
0.6
2.1
1.7
4.2
2.3
2.5
0.3
5.88
5.2
1.77
2.8
-0.28
3.0
3.05
2.6
2.02
3.6
2.4
4.2
2.245
2.9
-0.45
2.6
1.7565
1.48
0.8
3.5
2.9
-3.0
3.0
3.76
3.3
1.0
2.32
2.9
1.4
3.0
1.9
1.55
1.3
1.9
2.3
2.26
-1.96
0.81
2.3
2.8
1.5
5.3
1.9
3.4
5.4
-0.1
1.5
3.42
2.1
1.2
1.1
3.08
1.5
1.0
0.93
2.16
2.73
3.1
3.5
2.5
2.5
5.6
3.6
2.6
4.7
1.5
6.7
1.74
1.37
3.0
2.32
0.35
0.8500000000000001
1.1
3.9
2.2
1.8
1.8
4.08
2.1
3.466666666666667
3.2
3.61
0.5
2.9
3.0
0.15
2.36
3.69
1.4
1.6
2.0
2.5
2.9
3.5
2.5
3.3
3.3
2.2
1.35
2.2
2.6
1.45
3.4
2.76
7.02
-0.9
2.0
1.6
2.7
2.88
2.5
4.0
2.2
0.1
0.48
0.37
3.3
5.0
3.76
0.08
3.1
2.3
3.2
-0.18
1.7
1.2
4.0
0.05
-3.3
2.0
1.7
3.6
1.44
3.28
3.6
1.8
1.93
3.03
1.5
2.79
2.1
1.76
2.1
1.57
2.45
2.6
-0.9
2.9
3.1
3.7
2.2
4.3
3.17
2.0
2.85
1.0
3.6
-1.3
3.7
1.77
4.6
1.12
0.9
-0.89
-0.82
4.87
3.5
1.095
3.57
0.769
0.67
3.6
2.7
-0.57
3.1
2.0
3.0
3.86
2.32
2.59
0.8
2.3
1.7
3.6
3.33
3.36
4.0
2.8
2.22
5.1
3.5
3.26
2.4
3.5
0.65
2.79
3.84
5.0
3.0
2.0
8.0
3.6
2.6
2.53
2.6
1.6
3.91
1.1
6.74
2.1
2.3
3.0
2.0
0.955
2.6
1.01
1.8
0.9
4.72
3.7
-1.11
1.44
3.6
5.9
1.67
3.1
2.27
-1.3
1.8
1.05
3.42
5.5
3.4
3.1
6.67
4.46
2.28
3.2
2.5
2.5
0.6
1.8
1.9
3.0
0.24
1.5
3.4
1.9
3.5
4.3
-0.88
3.4
-0.98
3.36
0.85
1.2
2.5
-0.01
2.0
2.4
3.4
3.8
3.53
2.01
3.7
2.71
3.0
-0.32
4.45
1.3
2.5
3.3
-0.56
1.82
3.3
0.5
2.0
2.4
-1.15
2.8
2.8
1.1
2.9
2.2
0.51
3.22
1.15
1.0
1.9
3.1
1.73
3.8
3.0
4.36
1.4
3.2
1.09
4.32
0.81
0.21
5.09
-0.1
1.8
2.63
3.4
3.2
-1.51
1.6
2.6
3.7
1.45
3.27
-1.5
3.4
1.9
2.34
0.6
3.79
4.1
5.1
2.6
-0.93
2.7
1.6
3.34
2.2
0.72
0.53
3.0
3.2
3.0
4.5
2.5
3.1
2.7
3.7
7.68
1.8
4.28
3.4
2.2
-2.44
0.53
2.1500000000000004
5.7
4.2
3.72
0.6
3.65
1.9
0.88
4.4
0.9
3.45
2.7
1.1
2.2
2.44
2.1
1.5
2.4
2.7
1.82
0.02
2.12
0.8
3.6
-1.21
2.0
1.3
3.1
3.5
3.4
2.07
4.5
3.63
1.6
3.25
2.5
0.88
1.3
0.28
3.85
1.4
3.0
0.59
3.47
1.7
1.5499999999999998
1.8
3.38
2.6
0.75
1.2
3.1
3.47
2.02
1.66
2.5
3.7
3.07
3.7
4.62
1.7
2.23
2.4
0.7
1.79
-0.67
-1.3
4.24
2.1
-0.3
2.4
3.5
3.55
-0.7
-0.8
5.0
5.3
0.73
2.4
-0.9
1.3
3.7
0.055
2.6
4.0
2.8
3.9
1.0
4.1
6.7
2.2
2.5
2.77
1.9
2.6
4.7
2.9
3.1
4.5
2.9
3.6
4.3
1.1
4.0
0.28
1.8
2.5
2.54
2.8
1.8
-0.41
3.6
3.3
2.93
4.1
1.1
3.2
2.4
2.6
1.6
4.6
2.7
2.0
3.0
4.35
2.48
-1.99
1.9
1.2
2.1
1.2
2.7
0.8
2.8
2.6
0.3
-0.35
-2.07
0.76
2.4
3.9
0.43
2.4
3.2
5.3
1.75
1.29
3.4
1.76
0.8400000000000001
1.1
3.0
0.58
2.2
2.0
3.1
3.0
1.4
1.7
2.8
3.9
-2.23
2.31
0.1
5.3
5.02
2.4
2.0
3.3
1.3
3.5
1.8
4.1
2.4
0.41
1.0
4.4
-0.1
1.87
3.0
2.4
0.4
3.3
1.9
2.5
-1.2
4.4
-0.4
2.5733333333333333
2.9
5.38
0.48
1.97
3.2
1.61
0.6
0.3
3.5
3.13
0.1
-0.34
3.3
3.5
2.83
2.25
4.94
2.9
0.9
2.3
3.3
4.51
2.8
-1.45
0.95
2.77
2.1
0.93
3.08
4.52
3.45
2.0
4.3
2.88
0.9
1.2
4.7
2.8
-0.25
2.26
2.3
2.9
2.89
1.6
2.0
4.5
2.7
2.3
1.7
1.7
1.9
3.0
2.1
2.7
2.5
1.69
4.3
5.7
5.7
2.0
2.4
-1.43
5.54
3.5
1.97
5.1
5.9
4.5
2.97
2.92
-0.52
4.5
2.1
1.7
1.7
2.8
7.035
1.2
1.3
3.7
2.7
2.97
1.5
0.44
3.4
2.5
3.2
0.9
3.2
2.9
2.4
1.3
4.46
5.2
2.0
1.12
2.86
4.7
2.98
2.2
1.6
3.3
6.367
-0.3
2.01
1.4266666666666667
0.27
6.4
2.1
4.0
1.8
2.0
2.6
1.09
0.9
2.9
1.3
3.0
0.19
0.82
3.0
1.67
2.8
3.0
2.0
4.6
1.9
0.29
3.8
1.45
5.3
2.3
1.9
1.1
4.5
1.6
1.5
-0.1
1.25
1.95
2.83
3.5
3.81
2.1
1.2
3.71
0.7
4.5
-0.26
2.21
0.7
1.3
2.6
2.1
2.94
2.3
3.64
3.38
2.15
3.3
3.27
1.62
1.27
3.0
4.4
3.4
0.047
3.6
3.78
2.9
2.4
2.5
2.6
2.0
2.9
1.3
-1.2
0.355
1.64
2.45
1.51
3.6
4.4
2.78
1.51
3.5
2.5
1.37
5.8
3.4
2.4
6.533333333333334
1.8
1.1
2.15
2.0
3.3
3.1
3.97
1.3
1.9
0.3
0.5
2.95
2.6
3.8
2.22
1.4
3.1
1.5
2.9
2.66
1.6
3.2
1.12
4.5
2.8
0.365
4.15
3.09
4.21
1.9
3.39
3.55
-1.49
2.09
1.285
1.2
2.3
2.2
3.16
2.0
3.2
2.94
2.43
2.0
0.6
0.78
2.373333333333333
1.755
2.3
2.5
2.74
2.15
2.51
2.9
2.2
2.95
1.73
3.0
2.4
2.9
2.0
1.76
0.8
3.2
2.8
2.8
3.03
-0.78
3.1
2.1
0.2
2.4
2.7
2.9
2.4
2.31
0.2
2.12
3.33
1.5
2.7
2.3
1.1
3.19
2.44
4.49
3.8
3.1
1.355
0.48
2.1
2.7
1.21
0.87
-1.19
4.89
2.79
1.8
2.95
2.3
1.9
1.8
2.5
1.71
1.1
2.73
1.9
1.64
2.9
0.7
3.08
3.02
1.52
1.5
3.4
2.4
4.2
-0.5
2.0
2.7
2.89
5.41
3.22
3.3
4.0
2.39
1.1
3.2
2.8
0.7
2.7
3.96
4.12
2.3
-2.4
3.09
1.2
1.1
2.5
2.4
4.62
3.1
1.9
1.3
2.3
2.6
3.4
1.2
1.4
3.36
2.3
1.1
1.4
-0.12
2.22
4.26
2.95
3.92
1.94
2.2
2.4
0.47
5.0
2.3
0.69
6.2
1.1
4.44
5.25
0.9
1.8
1.6
3.5
2.9
4.6
1.5
0.08
1.3
2.4
2.8
3.83
-1.36
2.5
0.7
3.9
3.16
-0.3
2.51
1.7
2.6
1.63
2.69
1.4
4.12
1.715
0.89
3.39
3.07
2.4
1.93
1.2
0.4
3.8
3.3
1.7
1.55
1.52
2.8
3.7
3.4185714285714286
2.3
2.7
2.8
0.5
3.2
2.4
2.9
1.7
2.35
2.84
2.7
4.0
2.6
2.92
3.6
1.19
1.5
3.4
3.7
2.6
2.5
3.4
2.0
2.99
2.95
3.0
5.95
4.71
3.8
1.25
2.9
3.1
2.47
1.41
1.6
2.74
3.5
2.68
5.0
3.4
2.5
-3.41
5.4
-0.49
4.7
4.2
0.59
3.0
4.6
2.2
2.21
3.91
3.27
3.6
-1.6
4.6
5.2
1.25
1.3
1.0
0.24
0.52
3.0
1.8
1.15
1.5
4.6
2.1
2.1
2.702
1.52
2.15
2.5
0.1
2.7
2.11
3.2
2.52
1.4
2.7
3.52
4.0
3.46
1.5
5.0
0.7
2.3
1.9
6.1
0.25
2.8
3.2
1.28
3.185
3.95
3.888
2.0
3.1
1.3
4.33
2.74
2.48
0.8
3.3
0.7
1.81
6.6
2.3
4.4
-0.64
-1.1
0.31
5.2
2.6
4.5
0.8
2.9
0.9
1.83
1.9
2.84
3.1
3.2
2.8
1.8
0.96
1.8
0.6
4.0
3.46
0.85
0.7
2.73
1.4
1.95
3.2
0.6000000000000001
1.5
2.43
2.9
0.9
5.54
2.75
2.0
2.7
2.2
1.03
1.6
2.5
3.2
2.7
2.68
2.11
0.15
3.36
-0.29
2.2
3.2
-0.6
3.1
3.07
2.8
-0.62
3.9
1.3
2.5
3.41
1.8
3.4
1.0
0.7
2.4
1.8
1.8
2.5
4.9
3.29
2.3
1.4
4.3
2.8
2.6
2.47
2.3
2.4
3.0
2.38
3.0
2.5
1.4
3.7
1.6
2.8
3.2
2.8
-0.3
2.78
2.4
3.2
2.5
3.0
3.38
2.5
3.0
3.3
3.4
0.71
1.63
3.0
3.0
1.5
2.2
-0.79
4.7
6.5
2.77
-1.32
2.86
1.7
2.2
3.43
3.78
2.3
1.83
2.6
3.1
2.7
2.7
1.7
3.3
3.0
2.9
4.0
3.82
2.1
2.34
3.6
2.9
3.16
1.5
1.54
3.2
3.4
3.6
5.85
1.2
1.4
-0.16
0.6
3.6
1.4
2.345
6.3
2.4
2.39
5.7
1.31
0.46
0.97
2.13
2.6
3.64
4.67
1.5
4.1
3.0
0.501
2.67
3.3
3.2
1.4
2.8
1.47
4.3
4.2
2.15
2.9
4.1
7.1
7.0
1.6
4.2
1.2
1.3
3.6
4.2
2.6
1.0
1.34
0.09
2.3
0.11
0.83
1.8
1.42
3.39
4.52
3.7
-0.3
3.45
1.63
2.27
-1.31
2.33
1.7
3.25
1.46
4.4
0.95
2.8
1.759
1.3
2.5
2.86
2.4
3.9
3.89
0.47
0.4
1.3
3.5
-0.4
0.3
3.9
3.5
3.7
3.5
2.06
4.7
3.3
3.2
1.7
2.53
4.82
2.2
2.0
1.8
0.26
1.1
4.11
2.6
0.76
2.1
4.05
1.8
1.67
2.2
1.7
0.7
1.9
0.88
2.6
2.1
3.18
3.7
2.4
2.6
3.5
-0.28
2.62
3.2
-0.42
2.7
1.7
4.23
-0.3
4.0
2.7
4.15
2.3
2.8
2.61
2.3
3.43
0.77
2.62
3.4
0.72
0.6
1.67
1.7
0.1
3.9
3.64
2.0
2.4
4.1
1.7
3.28
2.2
3.3
1.47
2.0
0.3
2.33
3.4
1.76
3.1214285714285714
1.6
1.773
1.5
2.5
2.73
6.6
1.76
3.1
2.7
0.39
1.495
4.03
2.3
1.6
2.8
0.8
1.49
1.4
3.7
2.18
-0.85
3.7
7.0
-0.7
3.6
-1.65
2.9
0.6
2.41
0.8
2.68
0.5
3.0
1.8
2.1
0.5
2.2
4.0
2.12
1.29
1.3
1.59
3.1
4.38
0.75
2.75
1.3
3.45
2.5
1.6
3.32
0.5
5.1
1.37
4.1
-0.5
7.88
0.693
4.04
1.9
0.34
1.1
4.03
1.3
1.47
3.8
3.0
1.7
3.6
2.1
2.575
1.07
0.37
2.8
1.87
0.36
3.7
1.66
2.4
1.37
3.1
1.07
0.48
1.8
2.43
0.29
2.7
1.86
3.5
4.3
2.78
3.126
0.06
3.7
3.34
2.46
5.64
3.3
2.2
2.0
3.12
3.3
0.9
1.46
2.5
1.0
3.9
3.2
1.0
4.1
5.48
-0.43
-2.71
2.72
1.8
2.7
2.3
4.5
2.57
0.59
-1.55
3.0
2.9
-0.37
2.73
4.0
3.01
1.99
2.12
2.1
3.3
-0.05
-1.08
2.8
1.8
2.7
3.5
3.9
2.6
2.0
2.67
1.13
2.5
3.7
2.7
1.78
4.5
0.01
3.7
2.4
2.91
3.5
1.8
-0.3
1.26
5.0
1.24
4.1
-0.08
3.4
0.89
-1.3
3.2
2.7
3.19
2.3
2.0
3.4
3.38
1.7
3.3
0.8
2.655
1.0
0.9
1.53
4.5
2.8
0.93
3.6
2.05
3.6
2.9
0.94
3.4
2.4
4.49
1.7
-0.7
3.6
3.07
2.3
1.7
1.3
2.3
1.8
0.09
4.51
2.4
2.19
3.4
4.4
3.0
2.9
1.8
0.8
3.6
3.0
1.16
4.3
0.725
3.8
1.9
1.5
2.4
3.3
2.7
2.54
1.94
4.0
2.17
2.73
2.47
3.0
4.0
4.1
4.0
3.39
2.4
2.7
2.2
5.0
2.09
2.54
2.9
2.92
3.27
3.65
2.0
4.0
2.5
3.0
3.85
-1.01
2.7
3.3
2.1
4.6
2.2
2.11
2.3
2.2
-2.17
3.3
3.4
0.92
-0.0549999999999999
2.03
2.6
3.5
3.8
3.5
1.0
2.0
1.3
2.7
3.7
0.9
4.1
1.3
2.7
1.47
2.75
3.0
0.48
4.1
0.8
0.5
4.6
2.5
2.8
3.6
1.5
1.8
0.63
2.0
4.2
1.5
1.0
3.18
0.6535
-0.83
3.3
4.5
3.4
-1.77
0.27
0.81
4.9
3.42
2.2
2.57
3.59
2.9
2.4
3.77
-0.18
2.2
-1.0
3.5
3.2
2.5
4.1
1.4
2.5
3.4
2.0
2.6
5.8
2.04
-0.495
2.99325
3.0
0.5
3.09
2.62
5.2
5.875
1.5
1.8
3.5
2.3
3.4
5.0
3.2
3.72
3.2
4.16
2.0
2.3
1.0
2.3
3.0
2.6
2.51
1.8
1.56
-0.558
4.4
3.9
2.5
2.2
3.7
1.2033333333333334
5.05
3.2
1.5
4.4
2.2
2.5
0.9
3.54
2.0
1.62
3.0
0.0
4.035
2.9
1.69
2.9
1.5
2.25
2.2
2.3
2.5
3.37
2.27
3.2
2.68
2.5
2.32
3.7
2.1
2.7
1.8
2.0
2.7
1.115
2.6
0.87
1.1
1.4
3.94
3.4
2.98
1.2
4.1
3.54
2.2
0.83
1.12
2.1
3.72
1.3
1.7
2.2
2.9
1.51
1.2
1.1
2.91
1.9
4.1
2.11
6.2
2.4
5.1
2.2
2.4
3.0
2.6
3.4
2.76
1.5
2.8
2.7
1.15
3.55
1.75
-0.02
1.7
2.8
5.54
2.66
2.3
3.1
2.17
5.0
1.2
0.37
1.4
3.6
2.9
-2.36
2.02
2.66
2.0
3.1
0.0
3.0
1.71
0.75
1.2
4.33
2.55
-1.7
3.21
1.944
0.13
5.1
3.18
3.7
4.94
2.68
2.59
2.8
1.44
3.9
0.7
2.0
2.9
2.9
2.7
3.2
-2.57
3.4
0.0
2.63
4.78
2.2
3.8
1.71
3.34
1.3
5.8
3.5
2.4
2.68
6.8
-0.3
-2.04
1.14
2.0
2.4
4.6
4.4
-1.82
0.65
-0.07
-0.5850000000000001
3.52
3.4
-2.4
2.6
1.6
1.1
3.0
4.43
3.0
1.8
0.21
0.2149999999999999
0.98
0.1149999999999999
2.8
1.2
3.3
4.1
1.0
3.3
1.9
-2.23
1.83
2.8
0.9
2.7
2.3
2.41
4.1
3.8
-1.3
1.2
5.02
3.39
1.4
2.2
3.57
2.7
4.54
3.5
2.0
2.0
1.8
3.15
2.22
1.2
2.6
3.0
4.3
3.4
3.5
-1.215
3.2
2.0
2.4
4.7
-0.1
4.1
3.0
0.28
4.3
2.32
1.2
4.86
2.96
4.6
2.6
3.6
0.72
0.3
2.2
2.6
3.3
2.0
2.23
3.8
3.4
4.35
2.1
3.9
2.61
2.3
3.9
2.55
3.8
1.7
3.8
3.2
1.32
3.6
1.65
4.1
1.6000000000000003
-1.92
3.13
3.0
0.77
3.0
1.27
1.4
-0.11
3.7
4.6
2.2
2.2
1.8
2.9
1.3
4.1
3.7
2.36
1.2
