epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,49,,0.4577050805091858,,,,
0,99,,0.3847711384296417,,,,
0,124,,,0.4546744227409363,0.3980635106563568,0.6309227347373962,0.3980635106563568
0,124,0.5366615056991577,,,,,
